Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts
1,2009,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
1,2009,Formicinae,FOFON,1111349,13,1,11,49,4
1,2009,Gryllidae,INORGRY,1193700,37,1,19,0,1
1,2009,Hemiptera,INHE,1750000,0,1,75,0,6
1,2009,Insecta,IN,1000000,0,1,0,0,3
1,2009,Insecta larva,INLA,1000001,0,1,0,1,4
1,2009,Lepismatidae,INZYLEP,1420200,2,1,42,0,8
1,2009,Mantodea,INMA,1780000,0,1,78,0,1
1,2009,Monomorium sp.,FOMON,1111343,13,1,11,43,38
1,2009,Mutillidae,INHYMUT,1111900,19,1,11,0,1
1,2009,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,1
1,2009,Myrmicinae,FOMYR,1111313,13,1,11,13,6
1,2009,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,5
1,2009,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,2
1,2009,Polyxenida,DIPOX,7030000,0,7,3,0,6
1,2009,Porcellio laevis,PORLAE,6020101,1,6,2,1,2
1,2009,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,4
1,2009,Scarabaeidae,INCOSCA,1020400,4,1,2,0,4
1,2009,Solenopsis sp.,FOSOL,1111305,13,1,11,5,3
1,2009,Solifugae,ARSOL,5040000,0,5,4,0,2
1,2009,Staphylinidae,INCOSTA,1021700,17,1,2,0,2
1,2009,.,.,.,.,.,.,.,0
1,2010,Acari,ARACA,5020000,0,5,2,0,5
1,2010,Amblyopone sp.,FOAMB,1111350,13,1,11,50,13
1,2010,Araneae,ARARA,5010000,0,5,1,0,6
1,2010,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,55
1,2010,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,10
1,2010,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1
1,2010,Calathus opaculus,CACALOPA,1025503,55,1,2,3,2
1,2010,Camponotus sp.,FOCAM,1111344,13,1,11,44,2
1,2010,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
1,2010,Collembola,INCL,1040000,0,1,4,0,1
1,2010,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
1,2010,Curculionidae,INCOCUR,1023100,31,1,2,0,5
1,2010,Dermestidae larva,CODERLAR,1020701,7,1,2,1,1
1,2010,Diptera,INDI,1060000,0,1,6,0,1
1,2010,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,3
1,2010,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
1,2010,Formica sp.,FOFOM,1111309,13,1,11,9,1
1,2010,Formicidae,INHYFOR,1111300,13,1,11,0,1
1,2010,Gryllidae,INORGRY,1193700,37,1,19,0,2
1,2010,Hemiptera,INHE,1750000,0,1,75,0,6
1,2010,Hymenoptera,INHY,1110000,0,1,11,0,3
1,2010,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,3
1,2010,Lepismatidae,INZYLEP,1420200,2,1,42,0,14
1,2010,Lycosidae,ARARALYC,5012400,24,5,1,0,2
1,2010,Monomorium sp.,FOMON,1111343,13,1,11,43,78
1,2010,Mutillidae,INHYMUT,1111900,19,1,11,0,3
1,2010,Myrmicinae,FOMYR,1111313,13,1,11,13,4
1,2010,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,8
1,2010,Oribatida,ARACAORI,5020100,1,5,2,0,3
1,2010,Pasimachus sp.,CAPAS,1025543,55,1,2,43,1
1,2010,Polyxenida,DIPOX,7030000,0,7,3,0,2
1,2010,Porcellio laevis,PORLAE,6020101,1,6,2,1,2
1,2010,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,4
1,2010,Scarabaeidae,INCOSCA,1020400,4,1,2,0,2
1,2010,Solenopsis sp.,FOSOL,1111305,13,1,11,5,10
1,2010,Stenopelmatus fuscus,STSTEFUS,1191101,11,1,19,1,1
1,2010,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,9
1,2010,.,NOCAP,0,0,0,0,0,0
1,2011,Acari,ARACA,5020000,0,5,2,0,11
1,2011,Amblyopone sp.,FOAMB,1111350,13,1,11,50,2
1,2011,Araneae,ARARA,5010000,0,5,1,0,6
1,2011,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,6
1,2011,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,5
1,2011,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,2
1,2011,Coleoptera,INCO,1020000,0,1,2,0,1
1,2011,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
1,2011,Collembola,INCL,1040000,0,1,4,0,8
1,2011,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,8
1,2011,Curculionidae,INCOCUR,1023100,31,1,2,0,4
1,2011,Dermestidae larva,CODERLAR,1020701,7,1,2,1,4
1,2011,Diptera,INDI,1060000,0,1,6,0,4
1,2011,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,2
1,2011,Elateridae,INCOELA,1020500,5,1,2,0,1
1,2011,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,4
1,2011,Formica sp.,FOFOM,1111309,13,1,11,9,2
1,2011,Formicidae,INHYFOR,1111300,13,1,11,0,2
1,2011,Formicinae,FOFON,1111349,13,1,11,49,1
1,2011,Gryllidae,INORGRY,1193700,37,1,19,0,1
1,2011,Hemiptera,INHE,1750000,0,1,75,0,9
1,2011,Hymenoptera,INHY,1110000,0,1,11,0,2
1,2011,Insecta,IN,1000000,0,1,0,0,1
1,2011,Insecta larva,INLA,1000001,0,1,0,1,5
1,2011,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,5
1,2011,Lepismatidae,INZYLEP,1420200,2,1,42,0,20
1,2011,Monomorium sp.,FOMON,1111343,13,1,11,43,116
1,2011,Myrmicinae,FOMYR,1111313,13,1,11,13,5
1,2011,Noctuidae,INLENOC,1090100,1,1,9,0,1
1,2011,Oribatida,ARACAORI,5020100,1,5,2,0,4
1,2011,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,3
1,2011,Pheidole sp.,FOPHE,1111314,13,1,11,14,2
1,2011,Polyxenida,DIPOX,7030000,0,7,3,0,3
1,2011,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
1,2011,Psocoptera,INPS,1220000,0,1,22,0,2
1,2011,Solenopsis sp.,FOSOL,1111305,13,1,11,5,5
1,2011,Stenopelmatus fuscus,STSTEFUS,1191101,11,1,19,1,1
1,2011,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,2
1,2011,.,NOCAP,0,0,0,0,0,0
1,2011,.,.,.,.,.,.,.,0
1,2012,Acari,ARACA,5020000,0,5,2,0,10
1,2012,Agelenidae,ARARAAGE,5010100,1,5,1,0,2
1,2012,Amblyopone sp.,FOAMB,1111350,13,1,11,50,3
1,2012,Araneae,ARARA,5010000,0,5,1,0,7
1,2012,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,7
1,2012,Asidopsis opaca,TEASIOPA,1024645,46,1,2,45,1
1,2012,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,13
1,2012,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
1,2012,Carabidae,INCOCAR,1025500,55,1,2,0,1
1,2012,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
1,2012,Coleoptera,INCO,1020000,0,1,2,0,4
1,2012,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
1,2012,Collembola,INCL,1040000,0,1,4,0,36
1,2012,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,7
1,2012,Dermestidae larva,CODERLAR,1020701,7,1,2,1,1
1,2012,Dictynidae,ARARADIC,5012500,25,5,1,0,1
1,2012,Diptera,INDI,1060000,0,1,6,0,2
1,2012,Elateridae,INCOELA,1020500,5,1,2,0,1
1,2012,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
1,2012,Formicidae,INHYFOR,1111300,13,1,11,0,1
1,2012,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,5
1,2012,Gryllidae,INORGRY,1193700,37,1,19,0,3
1,2012,Hemiptera,INHE,1750000,0,1,75,0,9
1,2012,Hymenoptera,INHY,1110000,0,1,11,0,2
1,2012,Insecta larva,INLA,1000001,0,1,0,1,3
1,2012,Lasius sp.,FOLAS,1111310,13,1,11,10,1
1,2012,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,6
1,2012,Lepismatidae,INZYLEP,1420200,2,1,42,0,9
1,2012,Leptothorax sp.,FOLEP,1111306,13,1,11,6,2
1,2012,Lycosidae,ARARALYC,5012400,24,5,1,0,3
1,2012,Monomorium sp.,FOMON,1111343,13,1,11,43,35
1,2012,Noctuidae,INLENOC,1090100,1,1,9,0,1
1,2012,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,3
1,2012,Pheidole sp.,FOPHE,1111314,13,1,11,14,4
1,2012,Polyxenida,DIPOX,7030000,0,7,3,0,4
1,2012,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
1,2012,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,4
1,2012,Psocoptera,INPS,1220000,0,1,22,0,3
1,2012,Reduviidae,INHERED,1750100,1,1,75,0,2
1,2012,Scarabaeidae,INCOSCA,1020400,4,1,2,0,2
1,2012,Solenopsis sp.,FOSOL,1111305,13,1,11,5,6
1,2012,Stenopelmatus fuscus,STSTEFUS,1191101,11,1,19,1,1
1,2012,Theridiidae,ARARATHE,5011500,15,5,1,0,2
1,2012,.,NOCAP,0,0,0,0,0,0
1,2013,Acari,ARACA,5020000,0,5,2,0,4
1,2013,Apoidea,INHYAPO,1111000,10,1,11,0,1
1,2013,Araneae,ARARA,5010000,0,5,1,0,3
1,2013,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,2
1,2013,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,7
1,2013,Coleoptera,INCO,1020000,0,1,2,0,1
1,2013,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
1,2013,Collembola,INCL,1040000,0,1,4,0,18
1,2013,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,19
1,2013,Curculionidae,INCOCUR,1023100,31,1,2,0,2
1,2013,Dictynidae,ARARADIC,5012500,25,5,1,0,4
1,2013,Diplopoda,DI,7000000,0,7,0,0,1
1,2013,Diptera,INDI,1060000,0,1,6,0,3
1,2013,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,3
1,2013,Gryllidae,INORGRY,1193700,37,1,19,0,1
1,2013,Hemiptera,INHE,1750000,0,1,75,0,6
1,2013,Hymenoptera,INHY,1110000,0,1,11,0,1
1,2013,Hypoponera sp.,HYFORHYP,1111303,13,1,11,3,1
1,2013,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,3
1,2013,Lepismatidae,INZYLEP,1420200,2,1,42,0,28
1,2013,Leptothorax sp.,FOLEP,1111306,13,1,11,6,2
1,2013,Lycosidae,ARARALYC,5012400,24,5,1,0,3
1,2013,Monomorium sp.,FOMON,1111343,13,1,11,43,18
1,2013,Mutillidae,INHYMUT,1111900,19,1,11,0,1
1,2013,Myrmicinae,FOMYR,1111313,13,1,11,13,25
1,2013,Oonopidae,ARARAOON,5019400,94,5,1,0,5
1,2013,Pholcidae,ARARAPHO,5010200,2,5,1,0,5
1,2013,Polyxenida,DIPOX,7030000,0,7,3,0,5
1,2013,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,6
1,2013,Psocoptera,INPS,1220000,0,1,22,0,1
1,2013,Salticidae,ARARASAL,5011000,10,5,1,0,1
1,2013,Scarabaeidae,INCOSCA,1020400,4,1,2,0,3
1,2013,Solenopsis sp.,FOSOL,1111305,13,1,11,5,7
1,2013,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
1,2013,Thomisidae,ARARATHO,5014500,45,5,1,0,5
1,2013,.,NOCAP,0,0,0,0,0,0
1,2013,.,.,.,.,.,.,.,0
1,2014,Acari,ARACA,5020000,0,5,2,0,5
1,2014,Amblyopone sp.,FOAMB,1111350,13,1,11,50,3
1,2014,Anthicidae,INCOANT,1024100,41,1,2,0,1
1,2014,Araneae,ARARA,5010000,0,5,1,0,7
1,2014,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,8
1,2014,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,5
1,2014,Camponotus sp.,FOCAM,1111344,13,1,11,44,4
1,2014,Chilopoda,CH,2000000,0,2,0,0,2
1,2014,Coleoptera,INCO,1020000,0,1,2,0,2
1,2014,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
1,2014,Collembola,INCL,1040000,0,1,4,0,20
1,2014,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,9
1,2014,Curculionidae,INCOCUR,1023100,31,1,2,0,1
1,2014,Dictynidae,ARARADIC,5012500,25,5,1,0,3
1,2014,Diplopoda,DI,7000000,0,7,0,0,1
1,2014,Diptera,INDI,1060000,0,1,6,0,8
1,2014,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,8
1,2014,Drosophila sp.,DIDRODRO,1060701,7,1,6,1,1
1,2014,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,1
1,2014,Elateridae,INCOELA,1020500,5,1,2,0,1
1,2014,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
1,2014,Gryllidae,INORGRY,1193700,37,1,19,0,1
1,2014,Hemiptera,INHE,1750000,0,1,75,0,2
1,2014,Hymenoptera,INHY,1110000,0,1,11,0,1
1,2014,Insecta larva,INLA,1000001,0,1,0,1,3
1,2014,Isoptera,INIS,1030000,0,1,3,0,1
1,2014,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
1,2014,Lepismatidae,INZYLEP,1420200,2,1,42,0,4
1,2014,Leptothorax sp.,FOLEP,1111306,13,1,11,6,14
1,2014,Linyphiidae,ARARALIN,5012200,22,5,1,0,1
1,2014,Lizard,.,.,1,9,3,0,2
1,2014,Lycosidae,ARARALYC,5012400,24,5,1,0,3
1,2014,Monomorium sp.,FOMON,1111343,13,1,11,43,11
1,2014,Orchestina sp.,AROONORC,5019401,94,5,1,1,4
1,2014,Oribatida,ARACAORI,5020100,1,5,2,0,11
1,2014,Pholcidae,ARARAPHO,5010200,2,5,1,0,2
1,2014,Polyxenida,DIPOX,7030000,0,7,3,0,5
1,2014,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
1,2014,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
1,2014,Psocoptera,INPS,1220000,0,1,22,0,4
1,2014,Salticidae,ARARASAL,5011000,10,5,1,0,1
1,2014,Solenopsis sp.,FOSOL,1111305,13,1,11,5,7
1,2014,Tetramorium sp.,FOTET,1111351,13,1,11,51,4
1,2014,Thomisidae,ARARATHO,5014500,45,5,1,0,1
1,2014,Thysanoptera,INTT,1080000,0,1,8,0,2
1,2014,.,NOCAP,0,0,0,0,0,0
1,2014,.,.,.,.,.,.,.,0
1,2015,Acari,ARACA,5020000,0,5,2,0,9
1,2015,Apocrita,INHYAP,1115200,52,1,11,0,1
1,2015,Araneae,ARARA,5010000,0,5,1,0,9
1,2015,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,29
1,2015,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,2
1,2015,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
1,2015,Coleoptera,INCO,1020000,0,1,2,0,2
1,2015,Coleoptera larva,INCOLAR,1020001,0,1,2,1,5
1,2015,Collembola,INCL,1040000,0,1,4,0,9
1,2015,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,2
1,2015,Crematogaster sp.,HYFORCRE,1111356,13,1,11,56,7
1,2015,Curculionidae,INCOCUR,1023100,31,1,2,0,1
1,2015,Dictynidae,ARARADIC,5012500,25,5,1,0,7
1,2015,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,1
1,2015,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
1,2015,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
1,2015,Formica sp.,FOFOM,1111309,13,1,11,9,29
1,2015,Formicidae,INHYFOR,1111300,13,1,11,0,1
1,2015,Formicinae,FOFON,1111349,13,1,11,49,4
1,2015,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,4
1,2015,Gryllidae,INORGRY,1193700,37,1,19,0,2
1,2015,Hemiptera,INHE,1750000,0,1,75,0,5
1,2015,Hymenoptera,INHY,1110000,0,1,11,0,2
1,2015,Hypoponera sp.,HYFORHYP,1111303,13,1,11,3,2
1,2015,Insecta larva,INLA,1000001,0,1,0,1,2
1,2015,Japygidae,ENDIJA,8010100,1,8,1,0,1
1,2015,Lepidoptera,INLE,1090000,0,1,9,0,1
1,2015,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
1,2015,Lepismatidae,INZYLEP,1420200,2,1,42,0,9
1,2015,Leptothorax sp.,FOLEP,1111306,13,1,11,6,1
1,2015,Linyphiidae,ARARALIN,5012200,22,5,1,0,5
1,2015,Lycosidae,ARARALYC,5012400,24,5,1,0,12
1,2015,Monomorium sp.,FOMON,1111343,13,1,11,43,17
1,2015,Myrmeleontidae larva,NEMYRLA,1160101,1,1,16,1,1
1,2015,Orchestina sp.,AROONORC,5019401,94,5,1,1,1
1,2015,Oribatida,ARACAORI,5020100,1,5,2,0,37
1,2015,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1
1,2015,Phlaeothripidae,INTTPHYL,1080100,1,1,8,0,1
1,2015,Pholcidae,ARARAPHO,5010200,2,5,1,0,1
1,2015,Phrurotimpus sp.,ARPHRPHR,5019001,90,5,1,1,2
1,2015,Polyxenida,DIPOX,7030000,0,7,3,0,5
1,2015,Ponera sp.,INHYFOPO,1111355,13,1,11,55,3
1,2015,Porcellio laevis,PORLAE,6020101,1,6,2,1,21
1,2015,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,6
1,2015,Solenopsis sp.,FOSOL,1111305,13,1,11,5,39
1,2015,Sphecidae,INHYSPH,1113000,30,1,11,0,1
1,2015,Staphylinidae,INCOSTA,1021700,17,1,2,0,2
1,2015,Thomisidae,ARARATHO,5014500,45,5,1,0,3
1,2015,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,2
1,2015,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1
1,2015,.,NOCAP,0,0,0,0,0,0
1,2016,Acari,ARACA,5020000,0,5,2,0,2
1,2016,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,263
1,2016,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,2
1,2016,Carabidae,INCOCAR,1025500,55,1,2,0,1
1,2016,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
1,2016,Collembola,INCL,1040000,0,1,4,0,4
1,2016,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,8
1,2016,Curculionidae,INCOCUR,1023100,31,1,2,0,1
1,2016,Cydnidae,INHECYD,1750500,5,1,75,0,1
1,2016,Dictynidae,ARARADIC,5012500,25,5,1,0,1
1,2016,Diptera,INDI,1060000,0,1,6,0,1
1,2016,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,1
1,2016,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
1,2016,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,10
1,2016,Hemiptera,INHE,1750000,0,1,75,0,2
1,2016,Hypoponera sp.,HYFORHYP,1111303,13,1,11,3,2
1,2016,Lasius sp.,FOLAS,1111310,13,1,11,10,4
1,2016,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,5
1,2016,Lepismatidae,INZYLEP,1420200,2,1,42,0,5
1,2016,Linyphiidae,ARARALIN,5012200,22,5,1,0,1
1,2016,Lizard,LIZ,9030100,1,9,3,0,1
1,2016,Lycosidae,ARARALYC,5012400,24,5,1,0,2
1,2016,Monomorium sp.,FOMON,1111343,13,1,11,43,25
1,2016,Notoxus sp.,INCONOTO,1024105,41,1,2,5,1
1,2016,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1
1,2016,Phrurotimpus sp.,ARPHRPHR,5019001,90,5,1,1,1
1,2016,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
1,2016,Polyxenida,DIPOX,7030000,0,7,3,0,2
1,2016,Porcellio laevis,PORLAE,6020101,1,6,2,1,10
1,2016,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
1,2016,Salticidae,ARARASAL,5011000,10,5,1,0,1
1,2016,Solenopsis sp.,FOSOL,1111305,13,1,11,5,4
1,2016,Thysanoptera,INTT,1080000,0,1,8,0,1
1,2016,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,3
1,2016,.,NOCAP,0,0,0,0,0,0
1,2017,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,352
1,2017,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,1
1,2017,Collembola,INCL,1040000,0,1,4,0,15
1,2017,Curculionidae,INCOCUR,1023100,31,1,2,0,1
1,2017,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
1,2017,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
1,2017,Lasius sp.,FOLAS,1111310,13,1,11,10,2
1,2017,Lepismatidae,INZYLEP,1420200,2,1,42,0,4
1,2017,Linyphiidae,ARARALIN,5012200,22,5,1,0,1
1,2017,Ponera sp.,INHYFOPO,1111355,13,1,11,55,4
1,2017,Porcellio laevis,PORLAE,6020101,1,6,2,1,13
1,2017,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,1
1,2017,.,NOCAP,0,0,0,0,0,0
1,2018,Acari,ARACA,5020000,0,5,2,0,4
1,2018,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,38
1,2018,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,4
1,2018,Callilepis sp.,ARGNACAL,5011617,16,5,1,17,2
1,2018,Collembola,INCL,1040000,0,1,4,0,6
1,2018,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,9
1,2018,Crematogaster sp.,HYFORCRE,1111356,13,1,11,56,1
1,2018,Cryptophagidae,INCOCRY,1020800,8,1,2,0,1
1,2018,Curculionidae,INCOCUR,1023100,31,1,2,0,1
1,2018,Cydnidae,INHECYD,1750500,5,1,75,0,1
1,2018,Dorymyrmex insanus,DORINS,1111354,13,1,11,54,1
1,2018,Drassyllus sp.,ARGNADRA,5011637,16,5,1,37,1
1,2018,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,1
1,2018,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,5
1,2018,Formica sp.,FOFOM,1111309,13,1,11,9,1
1,2018,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,1
1,2018,Habronattus californicus,SAHABCAL,5011006,10,5,1,6,1
1,2018,Habronattus sp.,ARSALHAB,5011003,10,5,1,3,2
1,2018,Hemiptera,INHE,1750000,0,1,75,0,2
1,2018,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,1
1,2018,Hymenoptera,INHY,1110000,0,1,11,0,2
1,2018,Lasius sp.,FOLAS,1111310,13,1,11,10,3
1,2018,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
1,2018,Lepismatidae,INZYLEP,1420200,2,1,42,0,10
1,2018,Leptothorax sp.,FOLEP,1111306,13,1,11,6,2
1,2018,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1
1,2018,Lizard,LIZ,9030100,1,9,3,0,1
1,2018,Lycosidae,ARARALYC,5012400,24,5,1,0,2
1,2018,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,9
1,2018,Neuroptera larva,INNELAR,1160001,0,1,16,1,1
1,2018,Notoxus sp.,INCONOTO,1024105,41,1,2,5,1
1,2018,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,2
1,2018,Polyphaga,INCOPOL,1020002,0,1,2,2,1
1,2018,Polyxenida,DIPOX,7030000,0,7,3,0,2
1,2018,Porcellio laevis,PORLAE,6020101,1,6,2,1,3
1,2018,Psocoptera,INPS,1220000,0,1,22,0,1
1,2018,Reduviidae,INHERED,1750100,1,1,75,0,2
1,2018,Salticidae,ARARASAL,5011000,10,5,1,0,2
1,2018,Solenopsis sp.,FOSOL,1111305,13,1,11,5,4
1,2018,Tetramorium sp.,FOTET,1111351,13,1,11,51,2
1,2018,Theridiidae,ARARATHE,5011500,15,5,1,0,2
1,2018,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,1
1,2018,Zelotes lasalanus,GNZELLAS,5011609,16,5,1,9,1
1,2018,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1
1,2018,.,MISSING,.,.,.,.,.,0
1,2018,.,NOCAP,0,0,0,0,0,0
1,2019,,.,.,.,.,.,.,1
1,2019,Acari,ARACA,5020000,0,5,2,0,3
1,2019,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,32
1,2019,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,2
1,2019,Calathus opaculus,CACALOPA,1025503,55,1,2,3,2
1,2019,Callilepis sp.,ARGNACAL,5011617,16,5,1,17,2
1,2019,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,3
1,2019,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
1,2019,Collembola,INCL,1040000,0,1,4,0,5
1,2019,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,31
1,2019,Crematogaster sp.,HYFORCRE,1111356,13,1,11,56,1
1,2019,Curculionidae,INCOCUR,1023100,31,1,2,0,2
1,2019,Cydnidae,INHECYD,1750500,5,1,75,0,2
1,2019,Dictynidae,ARARADIC,5012500,25,5,1,0,1
1,2019,Diptera,INDI,1060000,0,1,6,0,3
1,2019,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
1,2019,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2
1,2019,Formica sp.,FOFOM,1111309,13,1,11,9,2
1,2019,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,1
1,2019,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,1
1,2019,Hemiptera,INHE,1750000,0,1,75,0,3
1,2019,Hymenoptera,INHY,1110000,0,1,11,0,1
1,2019,Lasius sp.,FOLAS,1111310,13,1,11,10,10
1,2019,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,3
1,2019,Lepismatidae,INZYLEP,1420200,2,1,42,0,4
1,2019,Leptothorax sp.,FOLEP,1111306,13,1,11,6,1
1,2019,Linyphiidae,ARARALIN,5012200,22,5,1,0,1
1,2019,Lizard,LIZ,9030100,1,9,3,0,2
1,2019,Lycosidae,ARARALYC,5012400,24,5,1,0,1
1,2019,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,74
1,2019,Oribatida,ARACAORI,5020100,1,5,2,0,6
1,2019,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1
1,2019,Pasimachus elongatus,CAPASELA,1025531,55,1,2,31,1
1,2019,Polyxenida,DIPOX,7030000,0,7,3,0,1
1,2019,Ponera sp.,INHYFOPO,1111355,13,1,11,55,2
1,2019,Porcellio laevis,PORLAE,6020101,1,6,2,1,6
1,2019,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
1,2019,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
1,2019,Solenopsis sp.,FOSOL,1111305,13,1,11,5,6
1,2019,Staphylinidae,INCOSTA,1021700,17,1,2,0,1
1,2019,Theridiidae,ARARATHE,5011500,15,5,1,0,1
1,2019,Trox sp.,COTROTRO,1029603,96,1,2,3,1
1,2019,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,3
1,2020,Acari,ARACA,5020000,0,5,2,0,1
1,2020,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,53
1,2020,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,3
