site,ppt_canopy,ppt_open,year,month,day,site_name,site_lat,site_long
2,104.1,124.5,1999,8,17,Rio Grande Nature Center,35.127,-106.6854
2,7.5,8.5,2015,1,20,Rio Grande Nature Center,35.127,-106.6854
2,13.2,10.2,1999,9,21,Rio Grande Nature Center,35.127,-106.6854
2,27.9,29.2,1998,11,17,Rio Grande Nature Center,35.127,-106.6854
2,4.5,10,2012,8,20,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2015,4,21,Rio Grande Nature Center,35.127,-106.6854
2,17,22,2015,6,17,Rio Grande Nature Center,35.127,-106.6854
2,13,14,2010,2,16,Rio Grande Nature Center,35.127,-106.6854
2,33,36,2015,5,20,Rio Grande Nature Center,35.127,-106.6854
2,41,44,2004,3,16,Rio Grande Nature Center,35.127,-106.6854
2,3.3,3.3,1999,2,16,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2003,7,15,Rio Grande Nature Center,35.127,-106.6854
2,1,3.3,2001,6,19,Rio Grande Nature Center,35.127,-106.6854
2,17,24,2003,9,16,Rio Grande Nature Center,35.127,-106.6854
2,1,0.8,1999,11,16,Rio Grande Nature Center,35.127,-106.6854
2,13,15,2008,12,17,Rio Grande Nature Center,35.127,-106.6854
2,9,NA,2016,4,19,Rio Grande Nature Center,35.127,-106.6854
2,NA,NA,2004,1,NA,Rio Grande Nature Center,35.127,-106.6854
2,16,28,2004,8,17,Rio Grande Nature Center,35.127,-106.6854
2,5,8,2016,10,18,Rio Grande Nature Center,35.127,-106.6854
2,21,32,2009,8,16,Rio Grande Nature Center,35.127,-106.6854
2,NA,3.5,2016,7,21,Rio Grande Nature Center,35.127,-106.6854
2,8.5,9.6,2017,9,19,Rio Grande Nature Center,35.127,-106.6854
2,2,0.7,2007,11,20,Rio Grande Nature Center,35.127,-106.6854
2,3.5,7.8,2011,7,18,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2011,3,14,Rio Grande Nature Center,35.127,-106.6854
2,75,88,2015,7,23,Rio Grande Nature Center,35.127,-106.6854
2,38,41,2007,4,17,Rio Grande Nature Center,35.127,-106.6854
2,1.5,6,2012,9,18,Rio Grande Nature Center,35.127,-106.6854
2,2.2,2.1,2005,12,20,Rio Grande Nature Center,35.127,-106.6854
2,NA,NA,2016,6,23,Rio Grande Nature Center,35.127,-106.6854
2,5.5,10.2,2007,8,21,Rio Grande Nature Center,35.127,-106.6854
2,1.5,3,2012,10,16,Rio Grande Nature Center,35.127,-106.6854
2,16,22,2009,6,16,Rio Grande Nature Center,35.127,-106.6854
2,0,NA,2017,3,23,Rio Grande Nature Center,35.127,-106.6854
2,32,25,2007,1,16,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2001,10,17,Rio Grande Nature Center,35.127,-106.6854
2,16,18,2015,12,15,Rio Grande Nature Center,35.127,-106.6854
2,1,2,2012,5,15,Rio Grande Nature Center,35.127,-106.6854
2,1,1.7,2008,9,16,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2007,3,20,Rio Grande Nature Center,35.127,-106.6854
2,19,17,2014,12,16,Rio Grande Nature Center,35.127,-106.6854
2,10,15,2010,9,21,Rio Grande Nature Center,35.127,-106.6854
2,15,NA,2016,12,21,Rio Grande Nature Center,35.127,-106.6854
2,15.5,18,2000,12,19,Rio Grande Nature Center,35.127,-106.6854
2,NA,NA,1999,4,20,Rio Grande Nature Center,35.127,-106.6854
2,13,12.5,2008,7,15,Rio Grande Nature Center,35.127,-106.6854
2,NA,NA,2003,5,NA,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2014,1,21,Rio Grande Nature Center,35.127,-106.6854
2,16,18,2013,12,17,Rio Grande Nature Center,35.127,-106.6854
2,2.2,3,2006,3,20,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2012,6,20,Rio Grande Nature Center,35.127,-106.6854
2,30.1,27.5,2002,8,20,Rio Grande Nature Center,35.127,-106.6854
2,7.5,8.5,2003,2,18,Rio Grande Nature Center,35.127,-106.6854
2,2,4.2,2010,7,21,Rio Grande Nature Center,35.127,-106.6854
2,0.5,0.5,2013,5,21,Rio Grande Nature Center,35.127,-106.6854
2,52.2,62.1,2017,10,17,Rio Grande Nature Center,35.127,-106.6854
2,9,9,2009,3,17,Rio Grande Nature Center,35.127,-106.6854
2,9,10.5,2012,2,21,Rio Grande Nature Center,35.127,-106.6854
2,33,40,2008,8,20,Rio Grande Nature Center,35.127,-106.6854
2,0,0,2002,3,20,Rio Grande Nature Center,35.127,-106.6854
2,6,6,2015,9,15,Rio Grande Nature Center,35.127,-106.6854
2,7.5,NA,2014,6,20,Rio Grande Nature Center,35.127,-106.6854
2,2,2,2009,2,17,Rio Grande Nature Center,35.127,-106.6854
2,3.6,3.6,2000,1,18,Rio Grande Nature Center,35.127,-106.6854
2,10,10,2005,4,19,Rio Grande Nature Center,35.127,-106.6854
2,32,40,2014,7,17,Rio Grande Nature Center,35.127,-106.6854
2,1.5,3,2014,11,18,Rio Grande Nature Center,35.127,-106.6854
2,31,34.5,2015,8,19,Rio Grande Nature Center,35.127,-106.6854
2,12.8,14,2015,3,20,Rio Grande Nature Center,35.127,-106.6854
2,31,32,2005,2,15,Rio Grande Nature Center,35.127,-106.6854
2,0,0.5,2008,4,15,Rio Grande Nature Center,35.127,-106.6854
2,11,NA,2005,1,18,Rio Grande Nature Center,35.127,-106.6854
2,21.8,30.5,1997,6,17,Rio Grande Nature Center,35.127,-106.6854
2,8.6,6.2,2001,2,20,Rio Grande Nature Center,35.127,-106.6854
2,4.4,5.8,2001,4,17,Rio Grande Nature Center,35.127,-106.6854
2,NA,NA,2006,1,17,Rio Grande Nature Center,35.127,-106.6854
3,10.2,16.5,1998,2,20,Los Lunas,34.81236936,-106.714458
3,1.8,4.1,2003,12,16,Los Lunas,34.81236936,-106.714458
3,30,35,2006,9,19,Los Lunas,34.81236936,-106.714458
3,19.8,NA,2000,3,22,Los Lunas,34.81236936,-106.714458
3,NA,NA,1999,6,NA,Los Lunas,34.81236936,-106.714458
3,NA,4.5,2017,7,19,Los Lunas,34.81236936,-106.714458
3,NA,NA,1999,7,NA,Los Lunas,34.81236936,-106.714458
3,25,52,2005,10,18,Los Lunas,34.81236936,-106.714458
3,32,25,2005,8,17,Los Lunas,34.81236936,-106.714458
3,12.7,20.3,1999,12,22,Los Lunas,34.81236936,-106.714458
3,5,12,2002,1,15,Los Lunas,34.81236936,-106.714458
3,4.5,8,2009,3,17,Los Lunas,34.81236936,-106.714458
3,0,0,2011,5,18,Los Lunas,34.81236936,-106.714458
3,7.9,12.4,2000,8,15,Los Lunas,34.81236936,-106.714458
3,54,100,2002,7,16,Los Lunas,34.81236936,-106.714458
3,2,6.5,2001,9,18,Los Lunas,34.81236936,-106.714458
3,17,22,2007,9,18,Los Lunas,34.81236936,-106.714458
3,NA,NA,2015,2,19,Los Lunas,34.81236936,-106.714458
3,0.7,3.4,2003,6,17,Los Lunas,34.81236936,-106.714458
3,43.2,22.9,1997,10,21,Los Lunas,34.81236936,-106.714458
3,4.6,6.4,1998,6,18,Los Lunas,34.81236936,-106.714458
3,42.5,57,2011,9,21,Los Lunas,34.81236936,-106.714458
3,1.5,3,2010,6,17,Los Lunas,34.81236936,-106.714458
3,1,1,2001,5,15,Los Lunas,34.81236936,-106.714458
3,1.5,4,2009,4,20,Los Lunas,34.81236936,-106.714458
3,NA,NA,1997,9,18,Los Lunas,34.81236936,-106.714458
3,15,20,2005,5,17,Los Lunas,34.81236936,-106.714458
3,1,6.5,2016,9,22,Los Lunas,34.81236936,-106.714458
3,1.6,2,2006,4,18,Los Lunas,34.81236936,-106.714458
3,8.9,5.1,2000,5,16,Los Lunas,34.81236936,-106.714458
3,2,2.5,2002,5,22,Los Lunas,34.81236936,-106.714458
3,16,22,2003,11,18,Los Lunas,34.81236936,-106.714458
3,13.5,21.5,2003,4,15,Los Lunas,34.81236936,-106.714458
3,10,13,2007,5,15,Los Lunas,34.81236936,-106.714458
3,40,57,2016,8,18,Los Lunas,34.81236936,-106.714458
3,10.5,15.3,2002,10,15,Los Lunas,34.81236936,-106.714458
3,15.2,33,2000,7,18,Los Lunas,34.81236936,-106.714458
3,21.5,26,2011,10,19,Los Lunas,34.81236936,-106.714458
3,NA,NA,2017,5,NA,Los Lunas,34.81236936,-106.714458
3,5,9.5,2011,2,16,Los Lunas,34.81236936,-106.714458
3,23,33,2009,10,19,Los Lunas,34.81236936,-106.714458
3,NA,NA,2007,2,20,Los Lunas,34.81236936,-106.714458
3,13,32,2003,9,17,Los Lunas,34.81236936,-106.714458
3,3.8,4.8,2000,2,16,Los Lunas,34.81236936,-106.714458
3,13,15.5,1998,1,21,Los Lunas,34.81236936,-106.714458
3,17.1,33,2017,9,21,Los Lunas,34.81236936,-106.714458
3,8,13,2017,4,20,Los Lunas,34.81236936,-106.714458
3,24.1,40.6,1998,8,18,Los Lunas,34.81236936,-106.714458
3,27,44,2007,6,19,Los Lunas,34.81236936,-106.714458
3,1,2.5,2011,6,21,Los Lunas,34.81236936,-106.714458
3,7,10,2010,5,17,Los Lunas,34.81236936,-106.714458
3,0.6,0.9,2002,3,19,Los Lunas,34.81236936,-106.714458
3,0,0,2006,11,18,Los Lunas,34.81236936,-106.714458
3,5.1,8.9,1998,4,24,Los Lunas,34.81236936,-106.714458
3,21.6,30.5,1998,11,17,Los Lunas,34.81236936,-106.714458
3,25.5,36,2004,3,16,Los Lunas,34.81236936,-106.714458
3,0,0,2013,5,21,Los Lunas,34.81236936,-106.714458
3,25.9,41.9,2000,11,21,Los Lunas,34.81236936,-106.714458
3,13,22,2007,10,16,Los Lunas,34.81236936,-106.714458
3,NA,1.3,2017,12,20,Los Lunas,34.81236936,-106.714458
3,8,11,2008,5,20,Los Lunas,34.81236936,-106.714458
3,28,35,2009,11,16,Los Lunas,34.81236936,-106.714458
3,15,23.5,2004,7,20,Los Lunas,34.81236936,-106.714458
3,0.8,2,2014,5,22,Los Lunas,34.81236936,-106.714458
3,1.6,2,2004,5,15,Los Lunas,34.81236936,-106.714458
3,25,35,2007,12,18,Los Lunas,34.81236936,-106.714458
3,0,12.5,2003,8,19,Los Lunas,34.81236936,-106.714458
3,2.5,3,1999,2,16,Los Lunas,34.81236936,-106.714458
3,1,3.5,2013,6,18,Los Lunas,34.81236936,-106.714458
3,0.7,0.4,2003,1,21,Los Lunas,34.81236936,-106.714458
3,16,31,2012,7,17,Los Lunas,34.81236936,-106.714458
3,35,40,2017,1,17,Los Lunas,34.81236936,-106.714458
3,0,1.9,2012,1,18,Los Lunas,34.81236936,-106.714458
3,7,12.5,2001,1,16,Los Lunas,34.81236936,-106.714458
3,4.6,7.4,1998,5,20,Los Lunas,34.81236936,-106.714458
3,4,7,2005,11,15,Los Lunas,34.81236936,-106.714458
3,8.8,13,2010,11,17,Los Lunas,34.81236936,-106.714458
3,NA,NA,1997,5,29,Los Lunas,34.81236936,-106.714458
3,12.7,15.2,1999,4,20,Los Lunas,34.81236936,-106.714458
3,17.7,21,2001,2,20,Los Lunas,34.81236936,-106.714458
3,41,47,2014,7,14,Los Lunas,34.81236936,-106.714458
3,2.4,5.8,2005,4,19,Los Lunas,34.81236936,-106.714458
3,12.5,18,2013,12,18,Los Lunas,34.81236936,-106.714458
3,29,38,2012,9,27,Los Lunas,34.81236936,-106.714458
3,NA,NA,1997,8,NA,Los Lunas,34.81236936,-106.714458
3,0,0,2014,3,20,Los Lunas,34.81236936,-106.714458
3,2.5,2.5,2011,1,21,Los Lunas,34.81236936,-106.714458
3,8,20.5,2001,3,20,Los Lunas,34.81236936,-106.714458
3,3,10,2008,1,15,Los Lunas,34.81236936,-106.714458
3,0,0.2,2005,6,21,Los Lunas,34.81236936,-106.714458
3,NA,NA,2014,10,21,Los Lunas,34.81236936,-106.714458
3,17,22,2016,11,18,Los Lunas,34.81236936,-106.714458
3,5.8,9.8,2014,6,16,Los Lunas,34.81236936,-106.714458
3,1,3,2008,3,18,Los Lunas,34.81236936,-106.714458
3,30,20,2007,1,18,Los Lunas,34.81236936,-106.714458
3,0,5,2002,8,20,Los Lunas,34.81236936,-106.714458
3,1.7,4.8,2004,2,18,Los Lunas,34.81236936,-106.714458
3,2.3,4.5,2013,2,21,Los Lunas,34.81236936,-106.714458
3,NA,NA,2014,2,21,Los Lunas,34.81236936,-106.714458
3,2.5,4.5,2011,11,16,Los Lunas,34.81236936,-106.714458
3,4.6,8.1,1999,9,22,Los Lunas,34.81236936,-106.714458
3,20,25,2008,10,20,Los Lunas,34.81236936,-106.714458
3,27,37,2011,8,17,Los Lunas,34.81236936,-106.714458
3,17.5,24,2001,11,20,Los Lunas,34.81236936,-106.714458
3,15,21,2010,4,20,Los Lunas,34.81236936,-106.714458
3,0,0,2007,3,20,Los Lunas,34.81236936,-106.714458
3,8,15,2005,7,19,Los Lunas,34.81236936,-106.714458
3,0,2.5,1999,1,19,Los Lunas,34.81236936,-106.714458
3,11.5,NA,2013,10,17,Los Lunas,34.81236936,-106.714458
3,0,0.5,2013,1,17,Los Lunas,34.81236936,-106.714458
3,NA,NA,2017,6,22,Los Lunas,34.81236936,-106.714458
3,0,4.8,2007,7,17,Los Lunas,34.81236936,-106.714458
3,1.4,2,2014,1,21,Los Lunas,34.81236936,-106.714458
3,0,NA,2014,4,17,Los Lunas,34.81236936,-106.714458
3,9,17.5,2001,7,17,Los Lunas,34.81236936,-106.714458
3,NA,NA,2015,6,16,Los Lunas,34.81236936,-106.714458
3,NA,NA,1999,3,NA,Los Lunas,34.81236936,-106.714458
3,NA,NA,2004,12,NA,Los Lunas,34.81236936,-106.714458
3,5.5,6.5,2011,7,20,Los Lunas,34.81236936,-106.714458
3,NA,NA,1997,6,NA,Los Lunas,34.81236936,-106.714458
3,3,7.5,2004,10,19,Los Lunas,34.81236936,-106.714458
3,0,0,2007,11,20,Los Lunas,34.81236936,-106.714458
3,17.8,20.3,1999,5,18,Los Lunas,34.81236936,-106.714458
3,NA,NA,1997,7,NA,Los Lunas,34.81236936,-106.714458
3,0,0,2012,6,19,Los Lunas,34.81236936,-106.714458
3,1,1.5,2008,11,17,Los Lunas,34.81236936,-106.714458
3,0,9,2008,6,17,Los Lunas,34.81236936,-106.714458
3,11.5,31,2002,11,19,Los Lunas,34.81236936,-106.714458
3,NA,NA,2016,5,16,Los Lunas,34.81236936,-106.714458
3,11,25,2004,9,21,Los Lunas,34.81236936,-106.714458
3,22.5,38,2005,3,17,Los Lunas,34.81236936,-106.714458
3,48.3,50.3,1998,9,20,Los Lunas,34.81236936,-106.714458
3,24,42,2006,7,20,Los Lunas,34.81236936,-106.714458
3,34,37.5,2010,10,18,Los Lunas,34.81236936,-106.714458
3,0.9,1.6,1999,8,20,Los Lunas,34.81236936,-106.714458
3,16.5,NA,2005,1,18,Los Lunas,34.81236936,-106.714458
3,11.5,12,2012,2,22,Los Lunas,34.81236936,-106.714458
3,NA,40,2015,5,19,Los Lunas,34.81236936,-106.714458
3,11.7,6.1,1997,12,16,Los Lunas,34.81236936,-106.714458
3,5,11,2002,12,17,Los Lunas,34.81236936,-106.714458
3,8.5,15.3,2014,9,18,Los Lunas,34.81236936,-106.714458
3,16,29,2003,10,22,Los Lunas,34.81236936,-106.714458
3,3,5.5,2009,12,14,Los Lunas,34.81236936,-106.714458
3,0,1,2009,5,18,Los Lunas,34.81236936,-106.714458
3,13.5,14,2010,12,20,Los Lunas,34.81236936,-106.714458
3,1,2.8,2006,12,18,Los Lunas,34.81236936,-106.714458
3,18,21,2017,2,24,Los Lunas,34.81236936,-106.714458
3,0,0.5,2006,6,22,Los Lunas,34.81236936,-106.714458
3,14,16,2010,9,20,Los Lunas,34.81236936,-106.714458
3,2.5,2.5,2001,12,18,Los Lunas,34.81236936,-106.714458
3,63.5,65,2014,8,21,Los Lunas,34.81236936,-106.714458
3,4,8,2008,2,19,Los Lunas,34.81236936,-106.714458
3,5,13,2005,9,20,Los Lunas,34.81236936,-106.714458
3,25,40,2006,10,18,Los Lunas,34.81236936,-106.714458
3,NA,NA,2016,2,18,Los Lunas,34.81236936,-106.714458
3,1.4,3.8,2002,4,16,Los Lunas,34.81236936,-106.714458
3,80,55,2004,4,20,Los Lunas,34.81236936,-106.714458
3,4,9.5,2008,9,15,Los Lunas,34.81236936,-106.714458
3,2.6,8.3,2004,11,16,Los Lunas,34.81236936,-106.714458
3,2.8,3.4,2004,1,20,Los Lunas,34.81236936,-106.714458
3,0,0,2003,5,21,Los Lunas,34.81236936,-106.714458
3,NA,3,2000,1,19,Los Lunas,34.81236936,-106.714458
3,10,25,2001,8,21,Los Lunas,34.81236936,-106.714458
3,18,33,2007,4,17,Los Lunas,34.81236936,-106.714458
3,0,0,2006,5,16,Los Lunas,34.81236936,-106.714458
3,37,50,2010,8,16,Los Lunas,34.81236936,-106.714458
3,12.4,19.1,2000,9,19,Los Lunas,34.81236936,-106.714458
3,9.5,20,2010,7,22,Los Lunas,34.81236936,-106.714458
3,0,0,2017,11,19,Los Lunas,34.81236936,-106.714458
3,0,0,2006,2,21,Los Lunas,34.81236936,-106.714458
3,39,48,2015,10,22,Los Lunas,34.81236936,-106.714458
3,3.8,8,2003,2,18,Los Lunas,34.81236936,-106.714458
3,1.5,7.5,2007,8,21,Los Lunas,34.81236936,-106.714458
3,35,49,2008,8,19,Los Lunas,34.81236936,-106.714458
3,37.1,45,2000,10,17,Los Lunas,34.81236936,-106.714458
3,9.3,17.5,2003,3,18,Los Lunas,34.81236936,-106.714458
3,1.7,4,2005,12,20,Los Lunas,34.81236936,-106.714458
3,11.9,15.2,1998,10,17,Los Lunas,34.81236936,-106.714458
3,14,14,2016,10,18,Los Lunas,34.81236936,-106.714458
3,5.5,11,2012,8,20,Los Lunas,34.81236936,-106.714458
3,5,7.5,2010,1,20,Los Lunas,34.81236936,-106.714458
3,12,16,2016,7,20,Los Lunas,34.81236936,-106.714458
3,32,44,2009,8,17,Los Lunas,34.81236936,-106.714458
3,NA,NA,2015,1,20,Los Lunas,34.81236936,-106.714458
3,13,19.8,2010,2,16,Los Lunas,34.81236936,-106.714458
3,56,83.5,2006,8,15,Los Lunas,34.81236936,-106.714458
3,5.1,9.7,1999,10,20,Los Lunas,34.81236936,-106.714458
3,35,47,2002,9,17,Los Lunas,34.81236936,-106.714458
3,7.9,14.5,2000,12,19,Los Lunas,34.81236936,-106.714458
3,43,38,2011,12,20,Los Lunas,34.81236936,-106.714458
3,3,4.5,2013,4,18,Los Lunas,34.81236936,-106.714458
3,14,17,2012,4,18,Los Lunas,34.81236936,-106.714458
3,NA,NA,2016,4,21,Los Lunas,34.81236936,-106.714458
3,NA,NA,2014,11,20,Los Lunas,34.81236936,-106.714458
3,5,2,2012,11,20,Los Lunas,34.81236936,-106.714458
3,1,2.5,2012,12,18,Los Lunas,34.81236936,-106.714458
3,30.5,41.9,1998,7,20,Los Lunas,34.81236936,-106.714458
3,13.5,24,2009,7,20,Los Lunas,34.81236936,-106.714458
3,28.2,56,2017,10,19,Los Lunas,34.81236936,-106.714458
3,NA,NA,2015,11,19,Los Lunas,34.81236936,-106.714458
3,25,NA,2005,2,15,Los Lunas,34.81236936,-106.714458
3,NA,NA,2014,12,16,Los Lunas,34.81236936,-106.714458
3,0,0,2011,3,14,Los Lunas,34.81236936,-106.714458
3,31,41,2004,8,18,Los Lunas,34.81236936,-106.714458
3,2.3,5,2016,12,21,Los Lunas,34.81236936,-106.714458
3,NA,NA,2016,1,21,Los Lunas,34.81236936,-106.714458
3,7.6,12.7,1998,12,15,Los Lunas,34.81236936,-106.714458
3,28,45,2013,7,16,Los Lunas,34.81236936,-106.714458
3,4.5,0,2009,1,20,Los Lunas,34.81236936,-106.714458
3,0,4,2003,7,15,Los Lunas,34.81236936,-106.714458
3,2,2.5,2012,5,16,Los Lunas,34.81236936,-106.714458
3,11.9,17.8,1997,11,19,Los Lunas,34.81236936,-106.714458
3,5.5,11,2013,11,21,Los Lunas,34.81236936,-106.714458
3,48.3,53.3,1998,3,20,Los Lunas,34.81236936,-106.714458
3,1.8,3.4,2001,4,17,Los Lunas,34.81236936,-106.714458
3,42,48,2008,7,15,Los Lunas,34.81236936,-106.714458
3,1.6,2,2004,6,15,Los Lunas,34.81236936,-106.714458
3,1.8,7,2015,9,17,Los Lunas,34.81236936,-106.714458
3,0,1,2000,6,20,Los Lunas,34.81236936,-106.714458
3,0,0,2002,6,18,Los Lunas,34.81236936,-106.714458
3,0,2,2001,6,19,Los Lunas,34.81236936,-106.714458
3,NA,NA,2015,3,19,Los Lunas,34.81236936,-106.714458
3,2,2.2,2012,3,21,Los Lunas,34.81236936,-106.714458
3,7,11,2012,10,18,Los Lunas,34.81236936,-106.714458
3,3.4,4.9,2013,3,21,Los Lunas,34.81236936,-106.714458
3,73,95,2013,8,20,Los Lunas,34.81236936,-106.714458
3,0,0,2009,2,18,Los Lunas,34.81236936,-106.714458
3,0,0,2011,4,18,Los Lunas,34.81236936,-106.714458
3,37,58,2013,9,19,Los Lunas,34.81236936,-106.714458
3,0,0,2017,3,20,Los Lunas,34.81236936,-106.714458
3,0,0,1999,11,17,Los Lunas,34.81236936,-106.714458
3,13,29,2009,6,15,Los Lunas,34.81236936,-106.714458
3,9.7,13.2,2000,4,19,Los Lunas,34.81236936,-106.714458
3,NA,17,2015,8,17,Los Lunas,34.81236936,-106.714458
3,3,0.5,2008,12,15,Los Lunas,34.81236936,-106.714458
3,NA,NA,2016,6,20,Los Lunas,34.81236936,-106.714458
3,1.5,2.4,2006,3,21,Los Lunas,34.81236936,-106.714458
3,0,0,2008,4,15,Los Lunas,34.81236936,-106.714458
3,NA,NA,2015,4,23,Los Lunas,34.81236936,-106.714458
3,2.5,8.3,2002,2,19,Los Lunas,34.81236936,-106.714458
3,22,28,2015,12,17,Los Lunas,34.81236936,-106.714458
3,0,0,2006,1,17,Los Lunas,34.81236936,-106.714458
3,39.5,53,2015,7,21,Los Lunas,34.81236936,-106.714458
3,NA,62,2017,8,14,Los Lunas,34.81236936,-106.714458
3,1,1.8,2001,10,16,Los Lunas,34.81236936,-106.714458
3,4.5,6,2010,3,15,Los Lunas,34.81236936,-106.714458
3,NA,NA,2016,3,17,Los Lunas,34.81236936,-106.714458
3,11.5,23,2009,9,14,Los Lunas,34.81236936,-106.714458
4,55,52,2013,9,17,Belen,34.6484315,-106.7377022
4,36,40,2016,11,15,Belen,34.6484315,-106.7377022
4,30.5,19.8,2004,12,21,Belen,34.6484315,-106.7377022
4,0,NA,2011,6,21,Belen,34.6484315,-106.7377022
4,2.5,2.5,2006,5,16,Belen,34.6484315,-106.7377022
4,21.6,22.9,1998,2,17,Belen,34.6484315,-106.7377022
4,5,7.5,2008,1,14,Belen,34.6484315,-106.7377022
4,22.5,31,2004,7,21,Belen,34.6484315,-106.7377022
4,2.5,5,2016,5,17,Belen,34.6484315,-106.7377022
4,5.5,7.2,2002,1,15,Belen,34.6484315,-106.7377022
4,0,0,2007,3,19,Belen,34.6484315,-106.7377022
4,25.4,29.2,1999,7,20,Belen,34.6484315,-106.7377022
4,0,0.2,2009,10,20,Belen,34.6484315,-106.7377022
4,1.2,2,2004,5,18,Belen,34.6484315,-106.7377022
4,0.2,0.2,2005,11,15,Belen,34.6484315,-106.7377022
4,4.8,8,2008,2,18,Belen,34.6484315,-106.7377022
4,7.5,26,2017,5,16,Belen,34.6484315,-106.7377022
4,NA,2,2002,10,15,Belen,34.6484315,-106.7377022
4,8,16,2017,4,18,Belen,34.6484315,-106.7377022
4,2.5,6,2008,6,17,Belen,34.6484315,-106.7377022
4,45,30.5,2017,9,19,Belen,34.6484315,-106.7377022
4,3,4,2009,4,21,Belen,34.6484315,-106.7377022
4,0,0,2006,2,21,Belen,34.6484315,-106.7377022
4,0,0,2017,12,19,Belen,34.6484315,-106.7377022
4,0.5,2.5,2003,6,17,Belen,34.6484315,-106.7377022
4,NA,NA,2010,5,NA,Belen,34.6484315,-106.7377022
4,5,2.8,2014,5,20,Belen,34.6484315,-106.7377022
4,15.5,25.7,2016,8,16,Belen,34.6484315,-106.7377022
4,29.5,31,2005,3,15,Belen,34.6484315,-106.7377022
4,27,27,2011,9,20,Belen,34.6484315,-106.7377022
4,15,24,2009,11,17,Belen,34.6484315,-106.7377022
4,44,57,2006,10,16,Belen,34.6484315,-106.7377022
4,68,80,2013,7,16,Belen,34.6484315,-106.7377022
4,6,5,2006,4,18,Belen,34.6484315,-106.7377022
4,23,NA,2017,1,17,Belen,34.6484315,-106.7377022
4,17,11,2007,9,17,Belen,34.6484315,-106.7377022
4,14,10,2010,11,16,Belen,34.6484315,-106.7377022
4,NA,NA,2005,5,17,Belen,34.6484315,-106.7377022
4,15,21.1,2000,8,14,Belen,34.6484315,-106.7377022
4,1.3,3.8,2004,6,15,Belen,34.6484315,-106.7377022
4,6,8,2009,12,15,Belen,34.6484315,-106.7377022
4,5.1,5.1,1998,5,20,Belen,34.6484315,-106.7377022
4,2.5,5,2012,12,18,Belen,34.6484315,-106.7377022
4,7,9,2011,2,15,Belen,34.6484315,-106.7377022
4,14,12.5,2002,12,17,Belen,34.6484315,-106.7377022
4,63.5,82.5,2004,4,20,Belen,34.6484315,-106.7377022
4,45.5,50,2006,7,18,Belen,34.6484315,-106.7377022
4,36.8,43.2,2000,3,22,Belen,34.6484315,-106.7377022
4,0,NA,2005,6,21,Belen,34.6484315,-106.7377022
4,50,43,2010,8,17,Belen,34.6484315,-106.7377022
4,0,0,2002,4,16,Belen,34.6484315,-106.7377022
4,2.5,4,2001,5,15,Belen,34.6484315,-106.7377022
4,NA,NA,2010,2,16,Belen,34.6484315,-106.7377022
4,NA,NA,2000,5,NA,Belen,34.6484315,-106.7377022
4,5.5,19,2015,1,20,Belen,34.6484315,-106.7377022
4,0,0,2011,5,17,Belen,34.6484315,-106.7377022
4,10,8.3,2010,9,21,Belen,34.6484315,-106.7377022
4,22.5,22.5,2001,1,16,Belen,34.6484315,-106.7377022
4,16,31,2009,7,21,Belen,34.6484315,-106.7377022
4,0,0,2003,12,17,Belen,34.6484315,-106.7377022
4,8.6,13.2,2003,11,18,Belen,34.6484315,-106.7377022
4,7.6,17.8,2004,9,21,Belen,34.6484315,-106.7377022
4,0,0,2014,4,15,Belen,34.6484315,-106.7377022
4,5.1,10.2,1999,12,21,Belen,34.6484315,-106.7377022
4,14,23,2011,10,17,Belen,34.6484315,-106.7377022
4,0,0,2009,5,19,Belen,34.6484315,-106.7377022
4,0.8,1.6,2002,2,18,Belen,34.6484315,-106.7377022
4,1.5,3.5,2014,1,21,Belen,34.6484315,-106.7377022
4,27.9,35.6,2003,10,21,Belen,34.6484315,-106.7377022
4,0,0,1999,1,20,Belen,34.6484315,-106.7377022
4,10.2,10.2,1999,2,17,Belen,34.6484315,-106.7377022
4,0,4.2,2017,6,20,Belen,34.6484315,-106.7377022
4,47,66.5,2006,9,18,Belen,34.6484315,-106.7377022
4,0,0.5,2010,6,15,Belen,34.6484315,-106.7377022
4,7,22,2001,7,17,Belen,34.6484315,-106.7377022
4,9,5.8,2001,9,18,Belen,34.6484315,-106.7377022
4,5,17,2015,6,16,Belen,34.6484315,-106.7377022
4,1.5,1.8,2016,2,16,Belen,34.6484315,-106.7377022
4,13,19.1,2000,9,19,Belen,34.6484315,-106.7377022
4,3.8,7.6,2004,11,16,Belen,34.6484315,-106.7377022
4,4.8,14,2016,1,19,Belen,34.6484315,-106.7377022
4,1.5,2,2012,3,20,Belen,34.6484315,-106.7377022
4,NA,NA,1999,6,NA,Belen,34.6484315,-106.7377022
4,7,13,2016,9,20,Belen,34.6484315,-106.7377022
4,27.5,NA,2005,7,19,Belen,34.6484315,-106.7377022
4,4.6,NA,2005,8,16,Belen,34.6484315,-106.7377022
4,12.7,22.9,2015,2,17,Belen,34.6484315,-106.7377022
