"Year","Month","Day","Site number","Tub","cw","cwprevyr","will","seep","willtree","willcoy","bacc","nmol","indbu","sc","ro","elm","othplan","repcw","repwil","repruol","repelm","repsc","repoth","wood","totalwt","willcombined","totalrepro","sumindwts","totalwt-indwts","Date mdy","Site name","Latitude","Longitude","Date type","Reaches","Current usgs gauge","Nearest USGS gauge"
"92",1997,10,"21",2,"B",86.15,.,0,0,.,.,.,0,0,0,3.69,0,0,.,.,.,.,.,.,41.92,17.13,0,0,17.13,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"93",1997,10,"21",2,"C",128.92,.,0,0,.,.,.,0,0,0,0.15,0,7.69,.,.,.,.,.,.,21.15,20.15,0,0,20.53,-0.38,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"94",1997,10,"21",2,"D",72.54,.,0,0,.,.,.,0,0,0,0,0,6.46,.,.,.,.,.,.,0,10.27,0,0,10.27,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"95",1997,10,"21",2,"E",99.54,.,0,0,.,.,.,0,0,0,3.31,0,2.31,.,.,.,.,.,.,1.46,13.86,0,0,13.86,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"96",1997,10,"21",2,"F",232.77,.,0,0,.,.,.,0,0,0,0.15,0,2.08,.,.,.,.,.,.,83.46,41.4,0,0,41.4,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"97",1997,10,"21",2,"G",113.38,.,0,0,.,.,.,0,0,0,18.15,0,2.38,.,.,.,.,.,.,10,22.81,0,4.1,22.81,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"98",1997,10,"21",2,"H",141.23,.,0,0,.,.,.,0,0,0,0.15,0,8,.,.,.,.,.,.,1.15,19.57,0,0,19.57,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"99",1997,10,"21",2,"I",37.77,.,0,0,.,.,.,0,0,0,0,0,4.85,.,.,.,.,.,.,0.38,5.59,0,0,5.59,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"100",1997,10,"21",2,"J",49.15,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,23.54,9.45,0,0,9.45,0,1997-10-21,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"101",1997,10,"21",3,"A",16.92,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,2.19,0,0,2.2,-0.01,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"102",1997,10,"21",3,"B",45.08,.,4.85,0,.,.,.,0,0,0,4,0,0,.,.,.,.,.,.,0,6.56,0.63,0,7.01,-0.45,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"103",1997,10,"21",3,"C",137.85,.,0.38,0,.,.,.,0,0,0,0,0,8.08,.,.,.,.,.,.,39.08,24.62,0.05,0.32,24.42,0.2,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"104",1997,10,"21",3,"D",200.77,.,18.54,0,.,.,.,0,0,0,0,0,0.46,.,.,.,.,.,.,0,27.75,2.41,0,28.57,-0.82,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"105",1997,10,"21",3,"E",105.38,.,4.62,0,.,.,.,0,0,0,0,6.15,0,.,.,.,.,.,.,25.38,18.5,0.6,0.1,18.5,0,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"106",1997,10,"21",3,"F",166.15,.,0.77,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,18.46,24.1,0.1,0,24.1,0,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"107",1997,10,"21",3,"G",99.23,.,10.77,0,.,.,.,0,0,0,10.77,6.15,0,.,.,.,.,.,.,15.38,18.6,1.4,0.1,18.6,0,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"108",1997,10,"21",3,"H",.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"109",1997,10,"21",3,"I",.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"110",1997,10,"21",3,"J",.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,1997-10-21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"111",1997,11,"18",1,"A",13,.,0,0,.,.,.,0.15,0,0,0,0.54,4,.,.,.,.,.,.,0,2.3,0,0,2.3,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"112",1997,11,"18",1,"B",59.23,.,0,0,.,.,.,3.31,0,0,0,0,0,.,.,.,.,.,.,147.69,27.33,0,0,27.33,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"113",1997,11,"18",1,"C",45.31,.,0,0,.,.,.,5.23,0,0,0.31,4.23,0,.,.,.,.,.,.,722.15,101.04,0,0,101.04,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"114",1997,11,"18",1,"D",61.85,.,0,0,.,.,.,10,0,0,0,2.46,0,.,.,.,.,.,.,34,14.08,0,0,14.08,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"115",1997,11,"18",1,"E",61.46,.,0,0,.,.,.,13.77,0,0,0,11.15,0.31,.,.,.,.,.,.,0.31,11.31,0,0,11.31,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"116",1997,11,"18",1,"F",45.31,.,0,0,.,.,.,23.54,0,0,0,0,0,.,.,.,.,.,.,0.54,9.02,0,0,9.02,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"117",1997,11,"18",1,"G",60.77,.,0,0,.,.,.,0,0,0,0,22,0,.,.,.,.,.,.,3.23,11.18,0,0,11.18,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"118",1997,11,"18",1,"H",68.62,.,0,0,.,.,.,4,0,0,0,0,0,.,.,.,.,.,.,6.92,10.34,0,0,10.34,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"119",1997,11,"18",1,"I",69.62,.,1.77,0,.,.,.,0,0,0,0,106.69,0,.,.,.,.,.,.,29.08,26.93,0.23,0,26.93,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"120",1997,11,"18",1,"J",56.31,.,0,0,.,.,.,3.69,0,0,0,4.15,0,.,.,.,.,.,.,0,8.34,0,0,8.34,0,1997-11-18,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"121",1997,11,"18",2,"A",8,.,0,0,.,.,.,0,0,0,0,0,0.46,.,.,.,.,.,.,0,1.1,0,0,1.1,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"122",1997,11,"18",2,"B",21.23,.,0,0,.,.,.,0,0,0,0.08,0,0,.,.,.,.,.,.,0,2.77,0,0,2.77,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"123",1997,11,"18",2,"C",8.31,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,1.08,0,0,1.08,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"124",1997,11,"18",2,"D",14.92,.,0,0,.,.,.,0,0,0,2.77,0,0,.,.,.,.,.,.,0.23,2.33,0,0,2.33,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"125",1997,11,"18",2,"E",5.46,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0.71,0,0,0.71,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"126",1997,11,"18",2,"F",5.92,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0.77,0,0,0.77,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"127",1997,11,"18",2,"G",31.46,.,0,0,.,.,.,0,0,0,8.15,0,0,.,.,.,.,.,.,9.92,6.44,0,0,6.44,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"128",1997,11,"18",2,"H",50.92,.,0,0,.,.,.,0,0,0,0,0,6.54,.,.,.,.,.,.,0,7.47,0,0,7.47,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"129",1997,11,"18",2,"I",69.77,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,9.07,0,0,9.07,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"130",1997,11,"18",2,"J",67,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,8.71,0,0,8.71,0,1997-11-18,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"131",1997,11,"19",3,"A",29.69,.,10.38,0,.,.,.,0.08,0,0.08,0.08,0,8.62,.,.,.,.,.,.,0,6.71,1.35,0,6.36,0.35,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"132",1997,11,"19",3,"B",21,.,23.08,0,.,.,.,0,0,0,0,0,37.54,.,.,.,.,.,.,0,10.63,3,0,10.61,0.02,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"133",1997,11,"19",3,"C",28.08,.,0.08,0,.,.,.,0.08,0,0,0,2.31,2.92,.,.,.,.,.,.,17.69,6.96,0.01,0,6.65,0.31,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"134",1997,11,"19",3,"D",61.15,.,5.23,0,.,.,.,3.23,0,0,0.08,0,1.23,.,.,.,.,.,.,2.15,9.65,0.68,0,9.5,0.15,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"135",1997,11,"19",3,"E",62.92,.,4.23,0,.,.,.,0.08,0,0,3.46,0,9,.,.,.,.,.,.,0,10.48,0.55,0,10.36,0.12,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"136",1997,11,"19",3,"F",43.69,.,6.62,0,.,.,.,0.08,0,0,0.08,0,1.69,.,.,.,.,.,.,0,6.85,0.86,0,6.78,0.07,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"137",1997,11,"19",3,"G",37.85,.,14.54,0,.,.,.,1.15,0,0.08,0.08,5.85,2.85,.,.,.,.,.,.,0,8.17,1.89,0,8.11,0.06,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"138",1997,11,"19",3,"H",30.77,.,18.77,0,.,.,.,0.85,0,0,0,2.46,2.62,.,.,.,.,.,.,0,6.87,2.44,0,7.21,-0.34,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"139",1997,11,"19",3,"I",60,.,11.92,0,.,.,.,0,0,0,0,0.08,67.15,.,.,.,.,.,.,0.08,18.35,1.55,0,18.1,0.25,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"140",1997,11,"19",3,"J",42.77,.,12.31,0,.,.,.,0,0,0,0,0,4.38,.,.,.,.,.,.,0,7.78,1.6,0,7.73,0.05,1997-11-19,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"141",1997,12,"16",1,"A",17,.,0,0,.,.,.,0.08,0,0,0,0,0,.,.,.,.,.,.,109.23,16.55,0,0,16.42,0.13,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"142",1997,12,"16",1,"B",3.31,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,1.54,0.74,0,0,0.63,0.11,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"143",1997,12,"16",1,"C",21.77,.,0,0,.,.,.,0,0,0,0,2.46,0,.,.,.,.,.,.,0,3.18,0,0,3.15,0.03,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"144",1997,12,"16",1,"D",15.62,.,0,0,.,.,.,0,0,0,0,0.77,0,.,.,.,.,.,.,43.31,7.87,0,0,7.76,0.11,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"145",1997,12,"16",1,"E",16.54,.,0,0,.,.,.,0,0,0,0,3.62,0,.,.,.,.,.,.,0.08,2.8,0,0,2.63,0.17,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"146",1997,12,"16",1,"F",42.92,.,0.54,0,.,.,.,0,0,0,1.23,0,0,.,.,.,.,.,.,2,6.2,0.07,0.03,6.1,0.1,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"147",1997,12,"16",1,"G",21,.,0.77,0,.,.,.,0,0,0,0,6.85,0,.,.,.,.,.,.,0,3.81,0.1,0,3.72,0.09,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"148",1997,12,"16",1,"H",16.15,.,0,0,.,.,.,0,0,4.08,0.54,2.54,0,.,.,.,.,.,.,3.62,3.52,0,0,3.5,0.02,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"149",1997,12,"16",1,"I",35.85,.,0,0,.,.,.,0,0,0.08,2.23,15.85,0,.,.,.,.,.,.,13,9.04,0,0,8.71,0.33,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"150",1997,12,"16",1,"J",23.92,.,0,0,.,.,.,0,0,0,7.85,0.08,0,.,.,.,.,.,.,5.38,5.37,0,0,4.84,0.53,1997-12-16,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"151",1997,12,"16",2,"A",12.92,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,1.68,0,0,1.68,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"152",1997,12,"16",2,"B",3.54,.,0,0,.,.,.,0,0,0,0,0,6,.,.,.,.,.,.,0.08,1.25,0,0,1.25,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"153",1997,12,"16",2,"C",0.15,.,0,0,.,.,.,0,0,0,0,0,0.77,.,.,.,.,.,.,0,0.12,0,0,0.12,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"154",1997,12,"16",2,"D",21.08,.,0,0,.,.,.,0,0,0.77,0,0,0.92,.,.,.,.,.,.,34.38,7.43,0,0,7.43,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"155",1997,12,"16",2,"E",0.54,.,0,0,.,.,.,0,0,0,1.46,0,0,.,.,.,.,.,.,0,0.26,0,0,0.26,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"156",1997,12,"16",2,"F",6.38,.,0,0,.,.,.,0,0,0,0.92,0,0,.,.,.,.,.,.,0,0.95,0,0,0.95,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"157",1997,12,"16",2,"G",1.46,.,0,0,.,.,.,0,0,0,13.69,0,0,.,.,.,.,.,.,14.92,3.98,0,0.74,4.65,-0.67,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"158",1997,12,"16",2,"H",1.31,.,0,0,.,.,.,0,0,0,0,0,0.38,.,.,.,.,.,.,0,0.22,0,0,0.22,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"159",1997,12,"16",2,"I",0,.,0,0,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"160",1997,12,"16",2,"J",.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,1997-12-16,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
"161",1997,12,"17",3,"A",3.85,.,0.77,0,.,.,.,0,0,0,2.31,0,0,.,.,.,.,.,.,0,1,0.1,0.01,0.91,0.09,1997-12-17,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"162",1997,12,"17",3,"B",4.62,.,6.92,0,.,.,.,0,0,0,0.08,0,0,.,.,.,.,.,.,0,1.7,0.9,0,1.51,0.19,1997-12-17,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"163",1997,12,"17",3,"C",3.08,.,0,0,.,.,.,0,0,0,0.08,0.08,0,.,.,.,.,.,.,6.15,1.4,0,0,1.22,0.18,1997-12-17,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"164",1997,12,"17",3,"D",2.31,.,0.77,0,.,.,.,0,0,0,0.08,0,0,.,.,.,.,.,.,0,0.6,0.1,0,0.41,0.19,1997-12-17,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"165",1997,12,"17",3,"E",3.08,.,0.77,0,.,.,.,0,0,0,3.85,0,0,.,.,.,.,.,.,0.08,1.1,0.1,0,1.01,0.09,1997-12-17,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
"166",1997,12,"17",3,"F",3.08,.,1.54,0,.,.,.,0,0,0,0.08,0,0,.,.,.,.,.,.,0.08,0.8,0.2,0.1,0.72,0.08,1997-12-17,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
